,D,day,month,year,wy,tmax_c,tmin_c,precip,wyd
4823,12/14/01,14,12,2001,2002,13.58611111,9.458888889,3.967,75
4824,12/15/01,15,12,2001,2002,16.50055555,5.908888889,0,76
4825,12/16/01,16,12,2001,2002,16.50055555,5.041111111,0,77
4826,12/17/01,17,12,2001,2002,20.275,5.041111111,0,78
4827,12/18/01,18,12,2001,2002,20.275,6.697777778,0,79
4828,12/19/01,19,12,2001,2002,17.45611111,6.263888889,0,80
4829,12/20/01,20,12,2001,2002,17.45611111,6.263888889,17.56,81
4830,12/21/01,21,12,2001,2002,16.93055555,9.025,0.945,82
4831,12/22/01,22,12,2001,2002,15.975,7.447222222,0,83
4832,12/23/01,23,12,2001,2002,17.45611111,7.447222222,0,84
4833,12/24/01,24,12,2001,2002,18.79388889,7.052777778,0,85
4834,12/25/01,25,12,2001,2002,18.79388889,6.697777778,0,86
4835,12/26/01,26,12,2001,2002,18.36388889,6.697777778,0,87
4836,12/27/01,27,12,2001,2002,18.36388889,7.052777778,0,88
4837,12/28/01,28,12,2001,2002,17.88611111,11.35222222,0,89
4838,12/29/01,29,12,2001,2002,16.50055555,11.35222222,8.031,90
4839,12/30/01,30,12,2001,2002,15.975,12.575,5.928,91
4840,12/31/01,31,12,2001,2002,15.975,12.575,1.185,92
4841,1/1/02,1,1,2002,2002,16.93055555,12.575,0,92
4842,1/2/02,2,1,2002,2002,16.93055555,11.35222222,1.387,93
4843,1/3/02,3,1,2002,2002,16.93055555,13.36388889,0.289,94
4844,1/4/02,4,1,2002,2002,17.88611111,7.802222222,0,95
4845,1/5/02,5,1,2002,2002,18.79388889,7.447222222,0,96
4846,1/6/02,6,1,2002,2002,18.79388889,7.447222222,0,97
4847,1/7/02,7,1,2002,2002,18.79388889,9.025,0,98
4848,1/8/02,8,1,2002,2002,18.79388889,8.236111111,0,99
4849,1/9/02,9,1,2002,2002,17.88611111,8.236111111,0,100
4850,1/10/02,10,1,2002,2002,20.80055555,7.802222222,0,101
4851,1/11/02,11,1,2002,2002,23.09388889,7.052777778,0,102
4852,1/12/02,12,1,2002,2002,23.09388889,7.052777778,0,103
4853,1/13/02,13,1,2002,2002,19.74944445,6.263888889,0,104
4854,1/14/02,14,1,2002,2002,17.88611111,7.447222222,0,105
4855,1/15/02,15,1,2002,2002,16.50055555,7.447222222,1.086,106
4856,1/16/02,16,1,2002,2002,16.93055555,9.025,0,107
4857,1/17/02,17,1,2002,2002,17.45611111,7.052777778,0,108
4858,1/18/02,18,1,2002,2002,17.45611111,5.908888889,0,109
4859,1/19/02,19,1,2002,2002,19.31944445,5.908888889,0,110
4860,1/20/02,20,1,2002,2002,19.31944445,5.908888889,0,111
4861,1/21/02,21,1,2002,2002,17.45611111,5.908888889,0,112
4862,1/22/02,22,1,2002,2002,17.45611111,6.697777778,0,113
4863,1/23/02,23,1,2002,2002,16.50055555,7.052777778,0,114
4864,1/24/02,24,1,2002,2002,16.93055555,4.686111111,0,115
4865,1/25/02,25,1,2002,2002,17.45611111,4.686111111,0,116
4866,1/26/02,26,1,2002,2002,17.45611111,5.041111111,0,117
4867,1/27/02,27,1,2002,2002,15.975,6.697777778,17.576,118
4868,1/28/02,28,1,2002,2002,13.58611111,5.475,0,119
4869,1/29/02,29,1,2002,2002,14.06388889,5.475,0,120
4870,1/30/02,30,1,2002,2002,15.44944445,5.475,0,121
4871,1/31/02,31,1,2002,2002,15.44944445,4.686111111,0,122
4872,2/1/02,1,2,2002,2002,15.01944445,4.686111111,0,123
4873,2/2/02,2,2,2002,2002,17.45611111,4.686111111,0,124
4874,2/3/02,3,2,2002,2002,17.88611111,5.475,0,125
4875,2/4/02,4,2,2002,2002,19.31944445,5.475,0,126
4876,2/5/02,5,2,2002,2002,19.74944445,5.475,0,127
4877,2/6/02,6,2,2002,2002,19.74944445,5.908888889,0,128
4878,2/7/02,7,2,2002,2002,17.45611111,5.908888889,0,129
4879,2/8/02,8,2,2002,2002,18.79388889,7.447222222,0,130
4880,2/9/02,9,2,2002,2002,20.275,8.236111111,0,131
4881,2/10/02,10,2,2002,2002,21.75611111,6.697777778,0,132
4882,2/11/02,11,2,2002,2002,21.75611111,6.697777778,0,133
4883,2/12/02,12,2,2002,2002,21.23055555,6.697777778,0,134
4884,2/13/02,13,2,2002,2002,21.23055555,6.697777778,0,135
4885,2/14/02,14,2,2002,2002,15.975,8.315,0,136
4886,2/15/02,15,2,2002,2002,16.50055555,8.591111111,0,137
4887,2/16/02,16,2,2002,2002,16.50055555,10.24777778,0.307,138
4888,2/17/02,17,2,2002,2002,16.50055555,10.99722222,9.324,139
4889,2/18/02,18,2,2002,2002,17.88611111,7.802222222,0,140
4890,2/19/02,19,2,2002,2002,17.88611111,7.802222222,0,141
4891,2/20/02,20,2,2002,2002,18.36388889,8.591111111,0,142
4892,2/21/02,21,2,2002,2002,26.96388889,9.025,0,143
4893,2/22/02,22,2,2002,2002,26.96388889,9.025,0,144
4894,2/23/02,23,2,2002,2002,26.96388889,10.60277778,0,145
4895,2/24/02,24,2,2002,2002,23.09388889,9.025,0,146
4896,2/25/02,25,2,2002,2002,19.74944445,8.591111111,0,147
4897,2/26/02,26,2,2002,2002,26.05611111,8.591111111,0,148
4898,2/27/02,27,2,2002,2002,26.05611111,8.591111111,0,149
4899,2/28/02,28,2,2002,2002,23.61944445,10.24777778,0,150
4900,3/1/02,1,3,2002,2002,18.79388889,13.00888889,0,151
4901,3/2/02,2,3,2002,2002,19.74944445,9.025,0,152
4902,3/3/02,3,3,2002,2002,19.74944445,7.052777778,0,153
4903,3/4/02,4,3,2002,2002,19.74944445,7.052777778,0,154
4904,3/5/02,5,3,2002,2002,19.74944445,7.052777778,0,155
4905,3/6/02,6,3,2002,2002,19.31944445,8.236111111,5.304,156
4906,3/7/02,7,3,2002,2002,16.93055555,10.60277778,0.818,157
4907,3/8/02,8,3,2002,2002,16.93055555,6.697777778,0,158
4908,3/9/02,9,3,2002,2002,18.36388889,6.697777778,0,159
4909,3/10/02,10,3,2002,2002,24.575,7.447222222,0,160
4910,3/11/02,11,3,2002,2002,24.575,8.591111111,0,161
4911,3/12/02,12,3,2002,2002,20.80055555,10.99722222,0,162
4912,3/13/02,13,3,2002,2002,19.74944445,10.99722222,0,163
4913,3/14/02,14,3,2002,2002,19.74944445,10.60277778,0,164
4914,3/15/02,15,3,2002,2002,17.88611111,8.591111111,0,165
4915,3/16/02,16,3,2002,2002,17.88611111,8.591111111,0,166
4916,3/17/02,17,3,2002,2002,17.45611111,7.447222222,3.206,167
4917,3/18/02,18,3,2002,2002,17.88611111,7.447222222,0,168
4918,3/19/02,19,3,2002,2002,19.74944445,6.697777778,0,169
4919,3/20/02,20,3,2002,2002,19.74944445,6.697777778,0,170
4920,3/21/02,21,3,2002,2002,19.74944445,7.052777778,0,171
4921,3/22/02,22,3,2002,2002,18.79388889,7.052777778,0,172
4922,3/23/02,23,3,2002,2002,18.79388889,7.052777778,1.962,173
4923,3/24/02,24,3,2002,2002,20.80055555,11.35222222,0,174
4924,3/25/02,25,3,2002,2002,20.80055555,8.591111111,0,175
4925,3/26/02,26,3,2002,2002,17.45611111,8.236111111,0,176
4926,3/27/02,27,3,2002,2002,17.45611111,8.236111111,0,177
4927,3/28/02,28,3,2002,2002,16.93055555,9.813888889,0,178
4928,3/29/02,29,3,2002,2002,16.93055555,10.24777778,0,179
4929,3/30/02,30,3,2002,2002,15.44944445,10.24777778,0,180
4930,3/31/02,31,3,2002,2002,15.44944445,13.00888889,0,181
4931,4/1/02,1,4,2002,2002,15.01944445,7.605,0,182
4932,4/2/02,2,4,2002,2002,15.01944445,12.575,0,183
4933,4/3/02,3,4,2002,2002,15.01944445,12.575,0,184
4934,4/4/02,4,4,2002,2002,17.88611111,10.99722222,0,185
4935,4/5/02,5,4,2002,2002,17.88611111,9.813888889,0,186
4936,4/6/02,6,4,2002,2002,21.75611111,9.813888889,0,187
4937,4/7/02,7,4,2002,2002,21.75611111,10.24777778,0,188
4938,4/8/02,8,4,2002,2002,17.45611111,10.24777778,0,189
4939,4/9/02,9,4,2002,2002,18.36388889,10.99722222,0,190
4940,4/10/02,10,4,2002,2002,18.79388889,10.24777778,0,191
4941,4/11/02,11,4,2002,2002,17.88611111,11.35222222,0,192
4942,4/12/02,12,4,2002,2002,17.88611111,11.35222222,0,193
4943,4/13/02,13,4,2002,2002,17.45611111,13.79777778,0,194
4944,4/14/02,14,4,2002,2002,17.45611111,13.79777778,0,195
4945,4/15/02,15,4,2002,2002,23.09388889,10.99722222,0.288,196
4946,4/16/02,16,4,2002,2002,23.09388889,9.458888889,0,197
4947,4/17/02,17,4,2002,2002,19.74944445,9.458888889,0,198
4948,4/18/02,18,4,2002,2002,21.23055555,9.813888889,0,199
4949,4/19/02,19,4,2002,2002,22.66388889,9.813888889,0,200
4950,4/20/02,20,4,2002,2002,22.66388889,9.025,0,201
4951,4/21/02,21,4,2002,2002,19.31944445,8.591111111,0,202
4952,4/22/02,22,4,2002,2002,19.74944445,8.591111111,0,203
4953,4/23/02,23,4,2002,2002,19.74944445,9.458888889,0,204
4954,4/24/02,24,4,2002,2002,19.74944445,11.35222222,0,205
4955,4/25/02,25,4,2002,2002,19.74944445,11.35222222,0,206
4956,4/26/02,26,4,2002,2002,19.31944445,11.35222222,0.784,207
4957,4/27/02,27,4,2002,2002,18.79388889,11.78611111,0,208
4958,4/28/02,28,4,2002,2002,18.79388889,8.591111111,0,209
4959,4/29/02,29,4,2002,2002,19.31944445,8.236111111,0,210
4960,4/30/02,30,4,2002,2002,21.23055555,8.236111111,0,211
4961,5/1/02,1,5,2002,2002,21.23055555,9.813888889,0,212
4962,5/2/02,2,5,2002,2002,20.275,9.025,0,213
4963,5/3/02,3,5,2002,2002,19.31944445,9.025,0,214
4964,5/4/02,4,5,2002,2002,19.31944445,10.60277778,0,215
4965,5/5/02,5,5,2002,2002,18.36388889,10.99722222,0,216
4966,5/6/02,6,5,2002,2002,16.93055555,11.78611111,0,217
4967,5/7/02,7,5,2002,2002,19.31944445,9.813888889,0,218
4968,5/8/02,8,5,2002,2002,19.31944445,9.813888889,0,219
4969,5/9/02,9,5,2002,2002,19.31944445,9.813888889,0,220
4970,5/10/02,10,5,2002,2002,25.10055555,10.24777778,0,221
4971,5/11/02,11,5,2002,2002,25.10055555,10.24777778,0,222
4972,5/12/02,12,5,2002,2002,22.66388889,10.60277778,0,223
4973,5/13/02,13,5,2002,2002,24.575,13.36388889,0,224
4974,5/14/02,14,5,2002,2002,30.35611111,12.575,0,225
4975,5/15/02,15,5,2002,2002,20.80055555,13.00888889,0,226
4976,5/16/02,16,5,2002,2002,18.79388889,13.00888889,0,227
4977,5/17/02,17,5,2002,2002,19.31944445,11.35222222,0,228
4978,5/18/02,18,5,2002,2002,19.31944445,11.35222222,0,229
4979,5/19/02,19,5,2002,2002,19.31944445,11.35222222,0,230
4980,5/20/02,20,5,2002,2002,19.31944445,11.35222222,3.523,231
4981,5/21/02,21,5,2002,2002,22.66388889,11.78611111,0,232
4982,5/22/02,22,5,2002,2002,27.91944445,11.78611111,0,233
4983,5/23/02,23,5,2002,2002,27.91944445,11.78611111,0,234
4984,5/24/02,24,5,2002,2002,20.80055555,11.78611111,0,235
4985,5/25/02,25,5,2002,2002,19.74944445,13.00888889,0,236
4986,5/26/02,26,5,2002,2002,19.31944445,12.575,0,237
4987,5/27/02,27,5,2002,2002,17.88611111,11.35222222,0,238
4988,5/28/02,28,5,2002,2002,19.31944445,11.35222222,0,239
4989,5/29/02,29,5,2002,2002,19.74944445,13.79777778,0,240
4990,5/30/02,30,5,2002,2002,20.275,14.15277778,0,241
4991,5/31/02,31,5,2002,2002,20.275,14.54722222,0,242
4992,6/1/02,1,6,2002,2002,17.88611111,13.995,0,243
4993,6/2/02,2,6,2002,2002,19.74944445,11.78611111,0,244
4994,6/3/02,3,6,2002,2002,19.74944445,11.35222222,0,245
4995,6/4/02,4,6,2002,2002,20.80055555,11.35222222,0,246
4996,6/5/02,5,6,2002,2002,20.80055555,11.78611111,0,247
4997,6/6/02,6,6,2002,2002,20.275,15.33611111,0,248
4998,6/7/02,7,6,2002,2002,20.275,15.33611111,0,249
4999,6/8/02,8,6,2002,2002,19.74944445,14.90222222,0,250
5000,6/9/02,9,6,2002,2002,20.80055555,14.54722222,0,251
5001,6/10/02,10,6,2002,2002,21.75611111,13.00888889,0,252
5002,6/11/02,11,6,2002,2002,21.75611111,13.00888889,0,253
5003,6/12/02,12,6,2002,2002,20.80055555,14.15277778,0,254
5004,6/13/02,13,6,2002,2002,20.80055555,13.00888889,0,255
5005,6/14/02,14,6,2002,2002,22.18611111,12.575,0,256
5006,6/15/02,15,6,2002,2002,24.04944445,12.575,0,257
5007,6/16/02,16,6,2002,2002,24.04944445,13.00888889,0,258
5008,6/17/02,17,6,2002,2002,23.61944445,13.00888889,0,259
5009,6/18/02,18,6,2002,2002,22.66388889,13.36388889,0,260
5010,6/19/02,19,6,2002,2002,22.66388889,13.36388889,0,261
5011,6/20/02,20,6,2002,2002,22.18611111,15.69111111,0,262
5012,6/21/02,21,6,2002,2002,21.23055555,14.90222222,0,263
5013,6/22/02,22,6,2002,2002,22.18611111,12.14111111,0,264
5014,6/23/02,23,6,2002,2002,22.18611111,12.14111111,0,265
5015,6/24/02,24,6,2002,2002,21.23055555,13.79777778,0,266
5016,6/25/02,25,6,2002,2002,20.80055555,15.33611111,0,267
5017,6/26/02,26,6,2002,2002,20.275,15.33611111,0,268
5018,6/27/02,27,6,2002,2002,20.275,15.33611111,0,269
5019,6/28/02,28,6,2002,2002,20.275,14.15277778,0,270
5020,6/29/02,29,6,2002,2002,20.80055555,14.15277778,0,271
5021,6/30/02,30,6,2002,2002,21.23055555,14.54722222,0,272
5022,7/1/02,1,7,2002,2002,21.23055555,16.125,0,273
5023,7/2/02,2,7,2002,2002,21.23055555,16.125,0,274
5024,7/3/02,3,7,2002,2002,20.80055555,15.33611111,0,275
5025,7/4/02,4,7,2002,2002,19.31944445,13.79777778,0,276
5026,7/5/02,5,7,2002,2002,21.23055555,13.00888889,0,277
5027,7/6/02,6,7,2002,2002,21.23055555,13.00888889,0,278
5028,7/7/02,7,7,2002,2002,21.23055555,14.54722222,0,279
5029,7/8/02,8,7,2002,2002,22.18611111,15.33611111,0,280
5030,7/9/02,9,7,2002,2002,22.66388889,16.125,0,281
5031,7/10/02,10,7,2002,2002,22.66388889,16.55888889,0,282
5032,7/11/02,11,7,2002,2002,23.09388889,16.55888889,0,283
5033,7/12/02,12,7,2002,2002,23.09388889,16.125,0,284
5034,7/13/02,13,7,2002,2002,22.66388889,16.125,0,285
5035,7/14/02,14,7,2002,2002,22.18611111,15.69111111,0,286
5036,7/15/02,15,7,2002,2002,22.18611111,15.69111111,0,287
5037,7/16/02,16,7,2002,2002,22.18611111,15.69111111,0,288
5038,7/17/02,17,7,2002,2002,22.18611111,16.125,0,289
5039,7/18/02,18,7,2002,2002,22.18611111,15.69111111,0,290
5040,7/19/02,19,7,2002,2002,21.23055555,15.69111111,0,291
5041,7/20/02,20,7,2002,2002,20.80055555,15.69111111,0,292
5042,7/21/02,21,7,2002,2002,20.80055555,15.69111111,0,293
5043,7/22/02,22,7,2002,2002,22.18611111,13.00888889,0,294
5044,7/23/02,23,7,2002,2002,25.53055555,13.00888889,0,295
5045,7/24/02,24,7,2002,2002,25.53055555,13.36388889,0,296
5046,7/25/02,25,7,2002,2002,25.53055555,16.125,0,297
5047,7/26/02,26,7,2002,2002,24.575,14.15277778,0,298
5048,7/27/02,27,7,2002,2002,23.09388889,14.15277778,0,299
5049,7/28/02,28,7,2002,2002,22.18611111,16.125,0,300
5050,7/29/02,29,7,2002,2002,23.09388889,14.15277778,0,301
5051,7/30/02,30,7,2002,2002,23.61944445,14.15277778,0,302
5052,7/31/02,31,7,2002,2002,21.75611111,15.33611111,0,303
5053,8/1/02,1,8,2002,2002,22.66388889,14.15277778,0,304
5054,8/2/02,2,8,2002,2002,22.66388889,14.15277778,0,305
5055,8/3/02,3,8,2002,2002,20.80055555,14.90222222,0,306
5056,8/4/02,4,8,2002,2002,22.18611111,14.15277778,0,307
5057,8/5/02,5,8,2002,2002,22.18611111,13.79777778,0,308
5058,8/6/02,6,8,2002,2002,22.66388889,13.79777778,0,309
5059,8/7/02,7,8,2002,2002,22.66388889,14.90222222,0,310
5060,8/8/02,8,8,2002,2002,23.61944445,14.90222222,0,311
5061,8/9/02,9,8,2002,2002,23.61944445,14.90222222,0,312
5062,8/10/02,10,8,2002,2002,22.18611111,14.90222222,0,313
5063,8/11/02,11,8,2002,2002,24.04944445,14.15277778,0,314
5064,8/12/02,12,8,2002,2002,24.04944445,14.15277778,0,315
5065,8/13/02,13,8,2002,2002,23.09388889,14.54722222,0,316
5066,8/14/02,14,8,2002,2002,21.23055555,14.90222222,0,317
5067,8/15/02,15,8,2002,2002,20.275,15.33611111,0,318
5068,8/16/02,16,8,2002,2002,21.75611111,15.33611111,0,319
5069,8/17/02,17,8,2002,2002,21.75611111,15.33611111,0,320
5070,8/18/02,18,8,2002,2002,21.75611111,15.33611111,0,321
5071,8/19/02,19,8,2002,2002,21.75611111,15.69111111,0,322
5072,8/20/02,20,8,2002,2002,22.18611111,15.69111111,0,323
5073,8/21/02,21,8,2002,2002,22.18611111,13.00888889,0,324
5074,8/22/02,22,8,2002,2002,21.23055555,13.00888889,0,325
5075,8/23/02,23,8,2002,2002,22.66388889,12.14111111,0,326
5076,8/24/02,24,8,2002,2002,23.09388889,12.14111111,0,327
5077,8/25/02,25,8,2002,2002,23.09388889,12.575,0,328
5078,8/26/02,26,8,2002,2002,23.09388889,11.78611111,0,329
5079,8/27/02,27,8,2002,2002,22.18611111,11.78611111,0,330
5080,8/28/02,28,8,2002,2002,21.995,15.415,0,331
5081,8/29/02,29,8,2002,2002,21.75611111,15.33611111,0,332
5082,8/30/02,30,8,2002,2002,21.23055555,15.69111111,0,333
5083,8/31/02,31,8,2002,2002,21.23055555,14.54722222,0,334
5084,9/1/02,1,9,2002,2002,26.05611111,14.54722222,0,335
5085,9/2/02,2,9,2002,2002,26.48611111,14.54722222,0,336
5086,9/3/02,3,9,2002,2002,26.48611111,15.33611111,0,337
5087,9/4/02,4,9,2002,2002,25.53055555,15.33611111,0,338
5088,9/5/02,5,9,2002,2002,24.04944445,16.125,0,339
5089,9/6/02,6,9,2002,2002,27.91944445,15.33611111,0,340
5090,9/7/02,7,9,2002,2002,27.91944445,11.35222222,0,341
5091,9/8/02,8,9,2002,2002,24.575,11.35222222,0,342
5092,9/9/02,9,9,2002,2002,25.10055555,11.78611111,0,343
5093,9/10/02,10,9,2002,2002,26.48611111,11.78611111,0,344
5094,9/11/02,11,9,2002,2002,26.48611111,13.36388889,0,345
5095,9/12/02,12,9,2002,2002,22.18611111,13.36388889,0,346
5096,9/13/02,13,9,2002,2002,22.18611111,13.79777778,0,347
5097,9/14/02,14,9,2002,2002,22.18611111,13.79777778,0,348
5098,9/15/02,15,9,2002,2002,20.275,13.995,0,349
5099,9/16/02,16,9,2002,2002,22.66388889,12.575,0,350
5100,9/17/02,17,9,2002,2002,23.09388889,12.575,0,351
5101,9/18/02,18,9,2002,2002,21.75611111,14.54722222,0,352
5102,9/19/02,19,9,2002,2002,18.79388889,14.705,0,353
5103,9/20/02,20,9,2002,2002,19.31944445,14.54722222,0,354
5104,9/21/02,21,9,2002,2002,19.74944445,14.54722222,0,355
5105,9/22/02,22,9,2002,2002,25.10055555,13.00888889,0,356
5106,9/23/02,23,9,2002,2002,25.10055555,13.00888889,0,357
5107,9/24/02,24,9,2002,2002,22.18611111,13.79777778,0,358
5108,9/25/02,25,9,2002,2002,22.18611111,14.54722222,0,359
5109,9/26/02,26,9,2002,2002,20.80055555,14.54722222,0,360
5110,9/27/02,27,9,2002,2002,19.31944445,13.79777778,0,361
5111,9/28/02,28,9,2002,2002,18.79388889,13.79777778,0,362
5112,9/29/02,29,9,2002,2002,21.23055555,15.69111111,0,363
5113,9/30/02,30,9,2002,2002,21.23055555,12.14111111,0,364
5114,10/1/02,1,10,2002,2003,20.80055555,11.35222222,0,1
5115,10/2/02,2,10,2002,2003,20.275,10.60277778,0,2
5116,10/3/02,3,10,2002,2003,21.75611111,10.60277778,0,3
5117,10/4/02,4,10,2002,2003,21.75611111,10.24777778,0,4
5118,10/5/02,5,10,2002,2003,22.66388889,10.60277778,0,5
5119,10/6/02,6,10,2002,2003,29.83055555,10.99722222,0,6
5120,10/7/02,7,10,2002,2003,30.35611111,10.99722222,0,7
5121,10/8/02,8,10,2002,2003,20.275,13.79777778,0,8
5122,10/9/02,9,10,2002,2003,21.75611111,13.00888889,0,9
5123,10/10/02,10,10,2002,2003,19.31944445,15.33611111,0,10
5124,10/11/02,11,10,2002,2003,18.79388889,11.78611111,0,11
5125,10/12/02,12,10,2002,2003,19.74944445,11.35222222,0,12
5126,10/13/02,13,10,2002,2003,19.74944445,11.35222222,0,13
5127,10/14/02,14,10,2002,2003,18.79388889,14.90222222,0,14
5128,10/15/02,15,10,2002,2003,18.79388889,12.575,0,15
5129,10/16/02,16,10,2002,2003,18.79388889,12.575,0,16
5130,10/17/02,17,10,2002,2003,19.31944445,10.99722222,0,17
5131,10/18/02,18,10,2002,2003,19.31944445,10.24777778,0,18
5132,10/19/02,19,10,2002,2003,19.74944445,10.24777778,0,19
5133,10/20/02,20,10,2002,2003,19.74944445,10.60277778,0,20
5134,10/21/02,21,10,2002,2003,18.36388889,12.575,0,21
5135,10/22/02,22,10,2002,2003,19.31944445,15.33611111,0,22
5136,10/23/02,23,10,2002,2003,19.31944445,10.99722222,0,23
5137,10/24/02,24,10,2002,2003,18.79388889,10.99722222,0,24
5138,10/25/02,25,10,2002,2003,18.79388889,10.24777778,0,25
5139,10/26/02,26,10,2002,2003,18.36388889,9.458888889,0,26
5140,10/27/02,27,10,2002,2003,19.31944445,9.458888889,0,27
5141,10/28/02,28,10,2002,2003,19.31944445,9.458888889,0,28
5142,10/29/02,29,10,2002,2003,18.79388889,9.458888889,0,29
5143,10/30/02,30,10,2002,2003,18.79388889,9.458888889,0,30
5144,10/31/02,31,10,2002,2003,18.79388889,9.458888889,0,31
5145,11/1/02,1,11,2002,2003,18.36388889,9.458888889,0,32
5146,11/2/02,2,11,2002,2003,18.36388889,9.458888889,0,33
5147,11/3/02,3,11,2002,2003,22.66388889,10.24777778,0,34
5148,11/4/02,4,11,2002,2003,22.66388889,8.591111111,0,35
5149,11/5/02,5,11,2002,2003,20.275,8.236111111,0,36
5150,11/6/02,6,11,2002,2003,19.31944445,8.315,0,37
5151,11/7/02,7,11,2002,2003,19.31944445,8.591111111,12.168,38
5152,11/8/02,8,11,2002,2003,17.88611111,11.35222222,127.224,39
5153,11/9/02,9,11,2002,2003,17.88611111,16.125,10.322,40
5154,11/10/02,10,11,2002,2003,23.61944445,12.575,0,41
5155,11/11/02,11,11,2002,2003,23.61944445,11.35222222,0,42
5156,11/12/02,12,11,2002,2003,22.66388889,11.35222222,0,43
5157,11/13/02,13,11,2002,2003,22.66388889,10.24777778,0,44
5158,11/14/02,14,11,2002,2003,22.66388889,10.24777778,0,45
5159,11/15/02,15,11,2002,2003,26.96388889,10.60277778,0,46
5160,11/16/02,16,11,2002,2003,26.96388889,9.458888889,0,47
5161,11/17/02,17,11,2002,2003,25.53055555,9.458888889,0,48
5162,11/18/02,18,11,2002,2003,23.09388889,7.802222222,0,49
5163,11/19/02,19,11,2002,2003,24.575,7.802222222,0,50
5164,11/20/02,20,11,2002,2003,27.91944445,8.591111111,0,51
5165,11/21/02,21,11,2002,2003,27.91944445,10.99722222,0,52
5166,11/22/02,22,11,2002,2003,27.39388889,11.35222222,0,53
5167,11/23/02,23,11,2002,2003,19.31944445,9.813888889,0,54
5168,11/24/02,24,11,2002,2003,18.36388889,9.813888889,0,55
5169,11/25/02,25,11,2002,2003,20.275,9.458888889,0,56
5170,11/26/02,26,11,2002,2003,21.75611111,8.315,0,57
5171,11/27/02,27,11,2002,2003,22.18611111,7.447222222,0,58
5172,11/28/02,28,11,2002,2003,23.09388889,7.447222222,0,59
5173,11/29/02,29,11,2002,2003,23.09388889,8.591111111,0,60
5174,11/30/02,30,11,2002,2003,20.80055555,11.78611111,0,61
5175,12/1/02,1,12,2002,2003,18.36388889,9.813888889,0,62
5176,12/2/02,2,12,2002,2003,18.36388889,9.458888889,0,63
5177,12/3/02,3,12,2002,2003,19.31944445,8.591111111,0,64
5178,12/4/02,4,12,2002,2003,18.36388889,8.591111111,0,65
5179,12/5/02,5,12,2002,2003,20.275,8.591111111,0,66
5180,12/6/02,6,12,2002,2003,20.275,7.802222222,0,67
5181,12/7/02,7,12,2002,2003,17.88611111,7.802222222,0,68
5182,12/8/02,8,12,2002,2003,18.79388889,10.24777778,0,69
5183,12/9/02,9,12,2002,2003,18.79388889,10.24777778,0,70
5184,12/10/02,10,12,2002,2003,21.75611111,10.60277778,0,71
5185,12/11/02,11,12,2002,2003,21.75611111,10.60277778,0,72
5186,12/12/02,12,12,2002,2003,19.31944445,8.236111111,0,73
5187,12/13/02,13,12,2002,2003,18.79388889,8.236111111,0,74
5188,12/14/02,14,12,2002,2003,17.45611111,9.458888889,0,75
5189,12/15/02,15,12,2002,2003,16.93055555,11.35222222,0,76
5190,12/16/02,16,12,2002,2003,16.93055555,12.575,0,77
5191,12/17/02,17,12,2002,2003,16.93055555,11.35222222,0,78
5192,12/18/02,18,12,2002,2003,17.45611111,8.591111111,0,79
5193,12/19/02,19,12,2002,2003,17.45611111,6.697777778,0,80
5194,12/20/02,20,12,2002,2003,15.975,6.697777778,0,81
5195,12/21/02,21,12,2002,2003,15.975,9.025,0,82
5196,12/22/02,22,12,2002,2003,16.93055555,10.24777778,0,83
5197,12/23/02,23,12,2002,2003,16.93055555,6.697777778,0,84
5198,12/24/02,24,12,2002,2003,15.44944445,6.697777778,0,85
5199,12/25/02,25,12,2002,2003,15.44944445,6.263888889,0,86
5200,12/26/02,26,12,2002,2003,16.93055555,6.263888889,0,87
5201,12/27/02,27,12,2002,2003,16.93055555,10.24777778,0,88
5202,12/28/02,28,12,2002,2003,16.93055555,10.24777778,0,89
5203,12/29/02,29,12,2002,2003,16.93055555,8.591111111,0,90
5204,12/30/02,30,12,2002,2003,16.93055555,7.802222222,0,91
5205,12/31/02,31,12,2002,2003,18.36388889,7.802222222,0,92
5206,1/1/03,1,1,2003,2003,18.36388889,7.802222222,0,92
5207,1/2/03,2,1,2003,2003,20.80055555,8.236111111,0,93
5208,1/3/03,3,1,2003,2003,21.75611111,8.236111111,0,94
5209,1/4/03,4,1,2003,2003,23.09388889,9.458888889,0,95
5210,1/5/03,5,1,2003,2003,24.04944445,9.025,0,96
5211,1/6/03,6,1,2003,2003,24.04944445,9.025,0,97
5212,1/7/03,7,1,2003,2003,23.09388889,9.025,0,98
5213,1/8/03,8,1,2003,2003,23.09388889,9.813888889,0,99
